0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Date,CG Scheme,SG Scheme,E Tier I,C Tier I,G Tier I,E Tier II,C Tier II,G Tier II,NPS Lite,Corporate CG,APY,A Tier I,A Tier II,NPS TTS-II
2012-01-27,14.4975,12.3585,10.4966,13.4572,12.9793,9.6894,12.6610,12.4205,11.6087,0.0000,0.0000,0.0000,0.0000,
2012-01-28,14.5007,12.3611,10.5085,13.4604,12.9822,9.7000,12.6639,12.4233,11.6113,0.0000,0.0000,0.0000,0.0000,
2012-01-29,14.5039,12.3636,10.5085,13.4635,12.9851,9.7000,12.6667,12.4262,11.6138,0.0000,0.0000,0.0000,0.0000,
2012-01-30,14.4872,12.3522,10.4307,13.4673,13.0142,9.6275,12.6716,12.4521,11.6051,0.0000,0.0000,0.0000,0.0000,
2012-01-31,14.5228,12.3822,10.4977,13.4723,13.0351,9.6911,12.6764,12.4621,11.6312,0.0000,0.0000,0.0000,0.0000,
2012-02-01,14.5998,12.4295,10.5911,13.5193,13.1382,9.7700,12.7181,12.5451,11.6974,0.0000,0.0000,0.0000,0.0000,
2012-02-02,14.6048,12.4221,10.6290,13.4550,13.1516,9.8029,12.7353,12.5616,11.6982,0.0000,0.0000,0.0000,0.0000,
2012-02-03,14.6205,12.4472,10.7554,13.5278,13.1220,9.9223,12.7401,12.5424,11.7101,0.0000,0.0000,0.0000,0.0000,
2012-02-04,14.6237,12.4498,10.7662,13.5310,13.1250,9.9284,12.7430,12.5452,11.7127,0.0000,0.0000,0.0000,0.0000,
2012-02-05,14.6269,12.4524,10.7662,13.5341,13.1280,9.9284,12.7459,12.5480,11.7152,0.0000,0.0000,0.0000,0.0000,
2012-02-06,14.6352,12.4616,10.7994,13.5403,13.1123,9.9606,12.7517,12.5372,11.7181,0.0000,0.0000,0.0000,0.0000,
2012-02-07,14.6223,12.4589,10.7842,13.5377,13.1217,9.9433,12.7492,12.5442,11.7045,0.0000,0.0000,0.0000,0.0000,
2012-02-08,14.6222,12.4571,10.8333,13.5507,13.0990,9.9922,12.7507,12.5258,11.7136,0.0000,0.0000,0.0000,0.0000,
2012-02-09,14.6211,12.4588,10.9169,13.5525,13.0868,10.0699,12.7527,12.5174,11.7157,0.0000,0.0000,0.0000,0.0000,
2012-02-10,14.6370,12.4721,10.8623,13.5565,13.1359,10.0142,12.7682,12.5427,11.7293,0.0000,0.0000,0.0000,0.0000,
2012-02-11,14.6402,12.4747,10.8559,13.5596,13.1389,10.0107,12.7712,12.5456,11.7318,0.0000,0.0000,0.0000,0.0000,
2012-02-12,14.6435,12.4774,10.8559,13.5628,13.1418,10.0107,12.7742,12.5484,11.7344,0.0000,0.0000,0.0000,0.0000,
2012-02-13,14.6378,12.4742,10.8833,13.5677,13.1242,10.0370,12.7792,12.5387,11.7290,0.0000,0.0000,0.0000,0.0000,
2012-02-14,14.6577,12.4887,10.9636,13.5731,13.1327,10.1133,12.7844,12.5496,11.7444,0.0000,0.0000,0.0000,0.0000,
2012-02-15,14.6942,12.5208,11.1591,13.5758,13.1333,10.2984,12.7865,12.5590,11.7754,0.0000,0.0000,0.0000,0.0000,
2012-02-16,14.6974,12.5234,11.1591,13.5789,13.1362,10.2984,12.7895,12.5618,11.7778,0.0000,0.0000,0.0000,0.0000,
2012-02-17,14.7137,12.5346,11.2479,13.5783,13.1404,10.3757,12.7900,12.5617,11.7845,0.0000,0.0000,0.0000,0.0000,
2012-02-18,14.7170,12.5373,11.2560,13.5815,13.1433,10.3802,12.7930,12.5646,11.7871,0.0000,0.0000,0.0000,0.0000,
2012-02-19,14.7202,12.5399,11.2560,13.5846,13.1463,10.3802,12.7960,12.5675,11.7896,0.0000,0.0000,0.0000,0.0000,
2012-02-20,14.7234,12.5425,11.2560,13.5877,13.1493,10.3802,12.7990,12.5704,11.7922,0.0000,0.0000,0.0000,0.0000,
2012-02-21,14.7255,12.5460,11.3401,13.5888,13.1418,10.4611,12.8005,12.5623,11.7869,0.0000,0.0000,0.0000,0.0000,
2012-02-22,14.6850,12.5095,11.1603,13.5905,13.1208,10.2865,12.8016,12.5499,11.7567,0.0000,0.0000,0.0000,0.0000,
2012-02-23,14.6893,12.5110,11.1177,13.6237,13.1313,10.2529,12.8518,12.5599,11.7558,0.0000,0.0000,0.0000,0.0000,
2012-02-24,14.6927,12.5137,11.1179,13.6270,13.1344,10.2531,12.8548,12.5629,11.7590,0.0000,0.0000,0.0000,0.0000,
2012-02-25,14.6791,12.5012,11.0442,13.6205,13.1263,10.1842,12.8366,12.5560,11.7492,0.0000,0.0000,0.0000,0.0000,
2012-02-26,14.6823,12.5039,11.0442,13.6238,13.1293,10.1842,12.8397,12.5588,11.7517,0.0000,0.0000,0.0000,0.0000,
2012-02-27,14.6514,12.4775,10.7787,13.6269,13.1366,9.9339,12.8430,12.5619,11.7303,0.0000,0.0000,0.0000,0.0000,
2012-02-28,14.6834,12.5022,10.9511,13.6211,13.1441,10.1098,12.8383,12.5719,11.7525,0.0000,0.0000,0.0000,0.0000,
2012-02-29,14.6951,12.5098,11.0088,13.6289,13.1457,10.1583,12.8532,12.5741,11.7559,0.0000,0.0000,0.0000,0.0000,
2012-03-01,14.6762,12.4896,10.9010,13.6063,13.1418,10.0546,12.8271,12.5684,11.7402,0.0000,0.0000,0.0000,0.0000,
2012-03-02,14.6853,12.4942,10.9034,13.6033,13.1450,10.0600,12.8271,12.5757,11.7419,0.0000,0.0000,0.0000,0.0000,
2012-03-03,14.6886,12.4969,10.9067,13.6059,13.1480,10.0618,12.8339,12.5785,11.7445,0.0000,0.0000,0.0000,0.0000,
2012-03-04,14.6918,12.4995,10.9067,13.6091,13.1510,10.0618,12.8369,12.5814,11.7471,0.0000,0.0000,0.0000,0.0000,
2012-03-05,14.6725,12.4849,10.7887,13.6154,13.1530,9.9491,12.8416,12.5765,11.7304,0.0000,0.0000,0.0000,0.0000,
2012-03-06,14.6547,12.4761,10.6592,13.6352,13.1571,9.8306,12.8698,12.5772,11.7218,0.0000,0.0000,0.0000,0.0000,
2012-03-07,14.6374,12.4619,10.6594,13.6093,13.1551,9.8348,12.8431,12.5766,11.7071,0.0000,0.0000,0.0000,0.0000,
2012-03-08,14.6407,12.4646,10.6589,13.6125,13.1581,9.8345,12.8463,12.5794,11.7098,0.0000,0.0000,0.0000,0.0000,
2012-03-09,14.6553,12.4769,10.8760,13.5900,13.1337,10.0422,12.8260,12.5618,11.7132,0.0000,0.0000,0.0000,0.0000,
2012-03-10,14.6585,12.4795,10.8954,13.5932,13.1367,10.0533,12.8293,12.5647,11.7158,0.0000,0.0000,0.0000,0.0000,
2012-03-11,14.6617,12.4821,10.8954,13.5965,13.1397,10.0533,12.8324,12.5676,11.7183,0.0000,0.0000,0.0000,0.0000,
2012-03-12,14.6763,12.4944,10.9283,13.5938,13.1543,10.0847,12.8288,12.5832,11.7322,0.0000,0.0000,0.0000,0.0000,
2012-03-13,14.6902,12.5013,11.0755,13.5972,13.1439,10.2230,12.8345,12.5736,11.7415,0.0000,0.0000,0.0000,0.0000,
2012-03-14,14.7212,12.5285,11.1362,13.6043,13.1693,10.2766,12.8377,12.5898,11.7720,0.0000,0.0000,0.0000,0.0000,
2012-03-15,14.6737,12.4856,10.9984,13.5857,13.1363,10.1423,12.8206,12.5602,11.7267,0.0000,0.0000,0.0000,0.0000,
2012-03-16,14.6189,12.4467,10.8463,13.5741,13.0889,10.0023,12.8095,12.5259,11.6901,0.0000,0.0000,0.0000,0.0000,
2012-03-17,14.6221,12.4493,10.8349,13.5774,13.0919,9.9959,12.8127,12.5288,11.6927,0.0000,0.0000,0.0000,0.0000,
2012-03-18,14.6253,12.4519,10.8349,13.5806,13.0949,9.9959,12.8158,12.5316,11.6951,0.0000,0.0000,0.0000,0.0000,
2012-03-19,14.6147,12.4429,10.7363,13.5842,13.1028,9.9016,12.8191,12.5378,11.6865,0.0000,0.0000,0.0000,0.0000,
2012-03-20,14.6124,12.4689,10.7582,13.5909,13.1098,9.9268,12.8662,12.5585,11.6932,0.0000,0.0000,0.0000,0.0000,
2012-03-21,14.6284,12.4814,10.9445,13.5317,13.1230,10.1036,12.8523,12.5656,11.7050,0.0000,0.0000,0.0000,0.0000,
2012-03-22,14.6283,12.4959,10.6830,13.6612,13.1403,9.8470,12.9259,12.5744,11.6998,0.0000,0.0000,0.0000,0.0000,
2012-03-23,14.6415,12.5073,10.7322,13.6644,13.1433,9.9036,12.9291,12.5772,11.7091,0.0000,0.0000,0.0000,0.0000,
2012-03-24,14.6459,12.5111,10.7406,13.6676,13.1463,9.9084,12.9322,12.5801,11.7127,0.0000,0.0000,0.0000,0.0000,
2012-03-25,14.6491,12.5137,10.7406,13.6707,13.1493,9.9084,12.9353,12.5830,11.7152,0.0000,0.0000,0.0000,0.0000,
2012-03-26,14.6053,12.4679,10.6306,13.6120,13.1180,9.8019,12.9668,12.5594,11.6976,0.0000,0.0000,0.0000,0.0000,
2012-03-27,14.6101,12.4757,10.6678,13.7257,13.0975,9.8480,12.8844,12.5221,11.6824,0.0000,0.0000,0.0000,0.0000,
2012-03-28,14.5430,12.4176,10.6300,13.6826,13.0402,9.8088,12.8846,12.4677,11.6456,0.0000,0.0000,0.0000,0.0000,
2012-03-29,14.5367,12.4087,10.6244,13.6925,13.0306,9.8046,12.8983,12.4570,11.6570,0.0000,0.0000,0.0000,0.0000,
2012-03-30,14.6091,12.4795,10.8268,13.7568,13.0250,9.9957,12.9533,12.4419,11.6861,0.0000,0.0000,0.0000,0.0000,
2012-03-31,14.6124,12.4821,10.8430,13.7602,13.0280,10.0070,12.9565,12.4448,11.6887,0.0000,0.0000,0.0000,0.0000,
2012-04-01,14.6157,12.4847,10.8430,13.7634,13.0309,10.0070,12.9596,12.4477,11.6911,0.0000,0.0000,0.0000,0.0000,
2012-04-02,14.6248,12.4935,10.8454,13.7667,13.0339,10.0093,12.9627,12.4506,11.6973,0.0000,0.0000,0.0000,0.0000,
2012-04-03,14.5158,12.3878,10.9312,13.7023,12.8581,10.0894,12.9340,12.2820,11.6116,0.0000,0.0000,0.0000,0.0000,
2012-04-04,14.5293,12.4064,10.8476,13.7448,12.8773,10.0093,12.9397,12.2843,11.6189,0.0000,0.0000,0.0000,0.0000,
2012-04-05,14.5326,12.4089,10.8426,13.7481,12.8803,10.0058,12.9428,12.2872,11.6213,0.0000,0.0000,0.0000,0.0000,
2012-04-06,14.5359,12.4115,10.8426,13.7514,12.8832,10.0058,12.9459,12.2901,11.6236,0.0000,0.0000,0.0000,0.0000,
2012-04-07,14.5391,12.4141,10.8426,13.7547,12.8862,10.0058,12.9489,12.2930,11.6260,0.0000,0.0000,0.0000,0.0000,
2012-04-08,14.5424,12.4167,10.8426,13.7579,12.8891,10.0058,12.9520,12.2959,11.6283,0.0000,0.0000,0.0000,0.0000,
2012-04-09,14.5609,12.4357,10.7314,13.7797,12.9417,9.9013,12.9704,12.3785,11.6454,0.0000,0.0000,0.0000,0.0000,
2012-04-10,14.5864,12.4542,10.7455,13.7991,12.9837,9.9175,12.9925,12.4127,11.6614,0.0000,0.0000,0.0000,0.0000,
2012-04-11,14.5907,12.4460,10.7247,13.7719,13.0080,9.8977,13.0020,12.4434,11.6667,0.0000,0.0000,0.0000,0.0000,
2012-04-12,14.6627,12.5156,10.8176,13.8177,13.0865,9.9853,13.0294,12.5131,11.6997,0.0000,0.0000,0.0000,0.0000,
2012-04-13,14.6783,12.5229,10.6388,13.8723,13.0770,9.8164,13.0551,12.5014,11.7270,0.0000,0.0000,0.0000,0.0000,
2012-04-14,14.6815,12.5254,10.6291,13.8756,13.0799,9.8097,13.0582,12.5042,11.7290,0.0000,0.0000,0.0000,0.0000,
2012-04-15,14.6848,12.5279,10.6291,13.8788,13.0828,9.8097,13.0612,12.5071,11.7310,0.0000,0.0000,0.0000,0.0000,
2012-04-16,14.6916,12.5354,10.6894,13.8310,13.0988,9.8661,13.0430,12.5160,11.7391,0.0000,0.0000,0.0000,0.0000,
2012-04-17,14.7801,12.6104,10.8212,13.9403,13.1760,9.9892,13.1026,12.5916,11.8521,0.0000,0.0000,0.0000,0.0000,
2012-04-18,14.7879,12.6034,10.8008,13.9028,13.1887,9.9678,13.1240,12.6004,11.8109,0.0000,0.0000,0.0000,0.0000,
2012-04-19,14.7744,12.6006,10.8656,13.9420,13.1607,10.0282,13.0611,12.5769,11.8462,0.0000,0.0000,0.0000,0.0000,
2012-04-20,14.7312,12.5669,10.7758,13.9262,13.0850,9.9431,13.0984,12.5080,11.8057,0.0000,0.0000,0.0000,0.0000,
2012-04-21,14.7345,12.5695,10.7701,13.9296,13.0880,9.9392,13.1016,12.5109,11.8083,0.0000,0.0000,0.0000,0.0000,
2012-04-22,14.7377,12.5722,10.7701,13.9329,13.0910,9.9392,13.1046,12.5137,11.8108,0.0000,0.0000,0.0000,0.0000,
2012-04-23,14.7102,12.5499,10.6158,13.9517,13.0912,9.7950,13.1122,12.5111,11.7929,0.0000,0.0000,0.0000,0.0000,
2012-04-24,14.7046,12.5496,10.6714,13.9439,13.0953,9.8511,13.1043,12.5163,11.7877,0.0000,0.0000,0.0000,0.0000,
2012-04-25,14.6713,12.5162,10.6173,13.9180,13.0646,9.7989,13.0830,12.4870,11.7638,0.0000,0.0000,0.0000,0.0000,
2012-04-26,14.6615,12.5107,10.6496,13.9134,13.0672,9.8298,13.0762,12.4843,11.7542,0.0000,0.0000,0.0000,0.0000,
2012-04-27,14.6407,12.4842,10.6007,13.8847,13.0375,9.7843,13.0881,12.4613,11.7473,0.0000,0.0000,0.0000,0.0000,
2012-04-28,14.6440,12.4868,10.6008,13.8877,13.0402,9.7844,13.0912,12.4642,11.7497,0.0000,0.0000,0.0000,0.0000,
2012-04-29,14.6473,12.4893,10.6008,13.8907,13.0429,9.7844,13.0942,12.4671,11.7521,0.0000,0.0000,0.0000,0.0000,
2012-04-30,14.6706,12.5201,10.6642,13.9293,13.0358,9.8505,13.0969,12.4589,11.7631,0.0000,0.0000,0.0000,0.0000,
2012-05-01,14.6739,12.5227,10.6715,13.9336,13.0386,9.8557,13.1004,12.4618,11.7654,0.0000,0.0000,0.0000,0.0000,
2012-05-02,14.6648,12.5158,10.6801,13.9282,13.0430,9.8649,13.1010,12.4592,11.7574,0.0000,0.0000,0.0000,0.0000,
2012-05-03,14.6586,12.5069,10.5960,13.9461,13.0517,9.7796,13.1164,12.4640,11.7578,0.0000,0.0000,0.0000,0.0000,
2012-05-04,14.6037,12.4516,10.4045,13.9105,13.0299,9.5905,13.1274,12.4438,11.7337,0.0000,0.0000,0.0000,0.0000,
2012-05-05,14.6070,12.4542,10.3929,13.9139,13.0329,9.5811,13.1305,12.4467,11.7363,0.0000,0.0000,0.0000,0.0000,
2012-05-06,14.6103,12.4569,10.3929,13.9172,13.0359,9.5811,13.1336,12.4496,11.7387,0.0000,0.0000,0.0000,0.0000,
2012-05-07,14.6352,12.4808,10.4803,13.9306,13.0548,9.6648,13.1412,12.4574,11.7510,0.0000,0.0000,0.0000,0.0000,
2012-05-08,14.6702,12.5106,10.2892,13.9686,13.1144,9.4801,13.1437,12.5199,11.7837,0.0000,0.0000,0.0000,0.0000,
2012-05-09,14.6527,12.4955,10.2041,13.9846,13.1046,9.4016,13.1486,12.5029,11.7707,0.0000,0.0000,0.0000,0.0000,
2012-05-10,14.6347,12.4826,10.1859,13.9546,13.0948,9.3852,13.1374,12.4640,11.7619,0.0000,0.0000,0.0000,0.0000,
2012-05-11,14.6050,12.4571,10.1624,13.9113,13.0914,9.3634,13.1250,12.4607,11.7446,0.0000,0.0000,0.0000,0.0000,
2012-05-12,14.6083,12.4598,10.1582,13.9147,13.0944,9.3601,13.1280,12.4636,11.7468,0.0000,0.0000,0.0000,0.0000,
2012-05-13,14.6115,12.4624,10.1582,13.9180,13.0974,9.3601,13.1311,12.4665,11.7490,0.0000,0.0000,0.0000,0.0000,
2012-05-14,14.6443,12.4919,9.9551,13.9858,13.1213,9.1719,13.1485,12.4833,11.7675,0.0000,0.0000,0.0000,0.0000,
2012-05-15,14.6566,12.4997,10.0851,13.9683,13.1393,9.2922,13.1610,12.5064,11.7857,0.0000,0.0000,0.0000,0.0000,
2012-05-16,14.6555,12.5048,9.9876,13.9982,13.1434,9.2015,13.1555,12.5153,11.7971,0.0000,0.0000,0.0000,0.0000,
2012-05-17,14.6600,12.5034,9.9878,13.9998,13.1527,9.2031,13.1707,12.5282,11.8038,0.0000,0.0000,0.0000,0.0000,
2012-05-18,14.6643,12.5056,10.0097,14.0081,13.1641,9.2232,13.1735,12.5303,11.8055,0.0000,0.0000,0.0000,0.0000,
2012-05-19,14.6676,12.5082,10.0121,14.0115,13.1671,9.2251,13.1767,12.5332,11.8081,0.0000,0.0000,0.0000,0.0000,
2012-05-20,14.6708,12.5108,10.0121,14.0149,13.1701,9.2251,13.1798,12.5361,11.8107,0.0000,0.0000,0.0000,0.0000,
2012-05-21,14.6852,12.5225,10.0409,14.0173,13.1695,9.2519,13.1825,12.5337,11.8171,0.0000,0.0000,0.0000,0.0000,
2012-05-22,14.6645,12.5160,9.9610,13.9826,13.1816,9.1755,13.1709,12.5495,11.8147,0.0000,0.0000,0.0000,0.0000,
2012-05-23,14.6737,12.5242,9.9334,14.0163,13.1930,9.1501,13.1717,12.5595,11.8204,0.0000,0.0000,0.0000,0.0000,
2012-05-24,14.6993,12.5468,10.0851,14.0184,13.2034,9.2937,13.1786,12.5683,11.8324,0.0000,0.0000,0.0000,0.0000,
2012-05-25,14.6940,12.5480,10.1464,13.9779,13.2005,9.3498,13.1531,12.5595,11.8306,0.0000,0.0000,0.0000,0.0000,
2012-05-26,14.6973,12.5507,10.1464,13.9813,13.2035,9.3497,13.1562,12.5624,11.8333,0.0000,0.0000,0.0000,0.0000,
2012-05-27,14.7005,12.5533,10.1464,13.9847,13.2065,9.3497,13.1593,12.5653,11.8359,0.0000,0.0000,0.0000,0.0000,
2012-05-28,14.7377,12.5854,10.1548,14.0307,13.2224,9.3573,13.1749,12.5806,11.8564,0.0000,0.0000,0.0000,0.0000,
2012-05-29,14.7429,12.5906,10.2369,14.0345,13.2199,9.4347,13.1782,12.5835,11.8623,0.0000,0.0000,0.0000,0.0000,
2012-05-30,14.7515,12.5973,10.1061,14.0335,13.2441,9.3110,13.1769,12.6171,11.8734,0.0000,0.0000,0.0000,0.0000,
2012-05-31,14.8056,12.6490,10.1529,14.0625,13.3380,9.3551,13.2070,12.7250,11.9336,0.0000,0.0000,0.0000,0.0000,
2012-06-01,14.7899,12.6359,9.9875,14.0384,13.3565,9.2009,13.2193,12.7384,11.9325,0.0000,0.0000,0.0000,0.0000,
2012-06-02,14.7931,12.6386,9.9788,14.0418,13.3595,9.1936,13.2225,12.7414,11.9351,0.0000,0.0000,0.0000,0.0000,
2012-06-03,14.7964,12.6412,9.9788,14.0452,13.3625,9.1936,13.2256,12.7443,11.9378,0.0000,0.0000,0.0000,0.0000,
2012-06-04,14.8493,12.7016,9.9878,14.0874,13.4071,9.2018,13.2241,12.7860,11.9757,0.0000,0.0000,0.0000,0.0000,
2012-06-05,14.8966,12.7363,10.0105,14.0934,13.4470,9.2227,13.2275,12.8400,12.0053,0.0000,0.0000,0.0000,0.0000,
2012-06-06,14.9342,12.7576,10.2810,14.1103,13.4455,9.4717,13.2502,12.8485,12.0237,0.0000,0.0000,0.0000,0.0000,
2012-06-07,14.9598,12.7829,10.3444,14.1199,13.4666,9.5288,13.2595,12.8668,12.0442,0.0000,0.0000,0.0000,0.0000,
2012-06-08,14.9704,12.8010,10.3807,14.1108,13.4600,9.5614,13.2621,12.8519,12.0570,0.0000,0.0000,0.0000,0.0000,
2012-06-09,14.9776,12.8070,10.3827,14.1142,13.4630,9.5631,13.2652,12.8548,12.0621,0.0000,0.0000,0.0000,0.0000,
2012-06-10,14.9809,12.8096,10.3827,14.1176,13.4660,9.5631,13.2683,12.8577,12.0648,0.0000,0.0000,0.0000,0.0000,
2012-06-11,14.9859,12.8085,10.3809,14.1501,13.4752,9.5617,13.2809,12.8656,12.0680,0.0000,0.0000,0.0000,0.0000,
2012-06-12,15.0385,12.8567,10.4778,14.1636,13.5290,9.6517,13.2930,12.9163,12.1072,0.0000,0.0000,0.0000,0.0000,
2012-06-13,15.0274,12.8338,10.4849,14.1288,13.5340,9.6576,13.2562,12.9340,12.1128,0.0000,0.0000,0.0000,0.0000,
2012-06-14,14.9797,12.8028,10.3893,14.0970,13.5093,9.5690,13.2848,12.9044,12.0842,0.0000,0.0000,0.0000,0.0000,
2012-06-15,15.0184,12.8387,10.5385,14.1666,13.4991,9.7078,13.2966,12.8871,12.0938,0.0000,0.0000,0.0000,0.0000,
2012-06-16,15.0217,12.8414,10.5474,14.1700,13.5021,9.7152,13.2996,12.8900,12.0964,0.0000,0.0000,0.0000,0.0000,
2012-06-17,15.0250,12.8441,10.5474,14.1734,13.5052,9.7152,13.3027,12.8929,12.0991,0.0000,0.0000,0.0000,0.0000,
2012-06-18,14.9342,12.7592,10.3836,14.0990,13.4308,9.5637,13.2703,12.8160,12.0230,0.0000,0.0000,0.0000,0.0000,
2012-06-19,14.9616,12.7893,10.4821,14.1269,13.4398,9.6562,13.2768,12.8240,12.0527,0.0000,0.0000,0.0000,0.0000,
2012-06-20,14.9657,12.7783,10.5307,14.1229,13.4393,9.7010,13.2786,12.8276,12.0474,0.0000,0.0000,0.0000,0.0000,
2012-06-21,15.0212,12.8331,10.5961,14.1448,13.4932,9.7618,13.2835,12.8874,12.0802,0.0000,0.0000,0.0000,0.0000,
2012-06-22,15.0030,12.8184,10.5493,14.0885,13.5067,9.7177,13.2864,12.9090,12.1027,0.0000,0.0000,0.0000,0.0000,
2012-06-23,15.0064,12.8217,10.5478,14.0974,13.5098,9.7165,13.2991,12.9119,12.1092,0.0000,0.0000,0.0000,0.0000,
2012-06-24,15.0097,12.8244,10.5478,14.1008,13.5128,9.7165,13.3023,12.9148,12.1118,0.0000,0.0000,0.0000,0.0000,
2012-06-25,15.0331,12.8529,10.5083,14.1826,13.5196,9.6793,13.3231,12.9175,12.1227,0.0000,0.0000,0.0000,0.0000,
2012-06-26,15.0358,12.8510,10.4972,14.1808,13.5263,9.6693,13.3210,12.9200,12.1229,0.0000,0.0000,0.0000,0.0000,
2012-06-27,15.0179,12.8292,10.5677,14.1408,13.5182,9.7346,13.3171,12.9110,12.1165,0.0000,0.0000,0.0000,0.0000,
2012-06-28,15.0338,12.8381,10.5735,14.1606,13.5181,9.7401,13.3176,12.9073,12.1087,0.0000,0.0000,0.0000,0.0000,
2012-06-29,15.0588,12.8612,10.8460,14.1585,13.5035,10.0034,13.2809,12.8998,12.1305,0.0000,0.0000,0.0000,0.0000,
2012-06-30,15.0621,12.8639,10.8585,14.1619,13.4981,10.0144,13.2841,12.9027,12.1332,0.0000,0.0000,0.0000,0.0000,
2012-07-01,15.0654,12.8665,10.8585,14.1650,13.5010,10.0144,13.2872,12.9056,12.1357,0.0000,0.0000,0.0000,0.0000,
2012-07-02,15.0755,12.8780,10.8254,14.1751,13.4942,9.9839,13.3291,12.8916,12.1389,0.0000,0.0000,0.0000,0.0000,
2012-07-03,15.0933,12.8977,10.8145,14.1800,13.5152,9.9735,13.3338,12.9144,12.1573,0.0000,0.0000,0.0000,0.0000,
2012-07-04,15.1195,12.9223,10.8587,14.1948,13.5432,10.0144,13.3405,12.9401,12.1799,0.0000,0.0000,0.0000,0.0000,
2012-07-05,15.1184,12.9131,10.8981,14.1961,13.5324,10.0507,13.3559,12.9305,12.1708,0.0000,0.0000,0.0000,0.0000,
2012-07-06,15.1313,12.9344,10.8637,14.2044,13.5484,10.0188,13.3500,12.9501,12.1923,0.0000,0.0000,0.0000,0.0000,
2012-07-07,15.1346,12.9371,10.8626,14.2078,13.5515,10.0178,13.3532,12.9530,12.1950,0.0000,0.0000,0.0000,0.0000,
2012-07-08,15.1379,12.9397,10.8626,14.2110,13.5545,10.0178,13.3563,12.9559,12.1976,0.0000,0.0000,0.0000,0.0000,
2012-07-09,15.1367,12.9396,10.7579,14.2087,13.5716,9.9211,13.3589,12.9782,12.1983,0.0000,0.0000,0.0000,0.0000,
2012-07-10,15.1524,12.9550,10.8773,14.2131,13.5713,10.0317,13.3623,12.9753,12.2079,0.0000,0.0000,0.0000,0.0000,
2012-07-11,15.1371,12.9388,10.8070,14.1858,13.5865,9.9664,13.3656,12.9887,12.2085,0.0000,0.0000,0.0000,0.0000,
2012-07-12,15.1596,12.9572,10.6995,14.2133,13.6086,9.8673,13.3765,13.0055,12.2206,0.0000,0.0000,0.0000,0.0000,
2012-07-13,15.1575,12.9555,10.6613,14.2301,13.6095,9.8324,13.3782,13.0094,12.2182,0.0000,0.0000,0.0000,0.0000,
2012-07-14,15.1608,12.9582,10.6605,14.2335,13.6126,9.8317,13.3814,13.0123,12.2208,0.0000,0.0000,0.0000,0.0000,
2012-07-15,15.1641,12.9608,10.6605,14.2366,13.6157,9.8317,13.3845,13.0153,12.2234,0.0000,0.0000,0.0000,0.0000,
2012-07-16,15.2008,12.9926,10.6817,14.2647,13.6586,9.8512,13.4112,13.0549,12.2553,0.0000,0.0000,0.0000,0.0000,
2012-07-17,15.1795,12.9707,10.6190,14.2521,13.6503,9.7937,13.3552,13.0511,12.2435,0.0000,0.0000,0.0000,0.0000,
2012-07-18,15.2073,12.9962,10.7264,14.2618,13.6667,9.8930,13.4448,13.0662,12.2744,0.0000,0.0000,0.0000,0.0000,
2012-07-19,15.2243,13.0172,10.7843,14.2935,13.6644,9.9464,13.4464,13.0693,12.2777,0.0000,0.0000,0.0000,0.0000,
2012-07-20,15.2281,13.0220,10.7126,14.3047,13.6747,9.8794,13.4497,13.0775,12.2803,0.0000,0.0000,0.0000,0.0000,
2012-07-21,15.2315,13.0248,10.7090,14.3082,13.6778,9.8763,13.4529,13.0805,12.2830,0.0000,0.0000,0.0000,0.0000,
2012-07-22,15.2348,13.0274,10.7090,14.3113,13.6809,9.8763,13.4560,13.0835,12.2857,0.0000,0.0000,0.0000,0.0000,
2012-07-23,15.2339,13.0309,10.5279,14.3237,13.7094,9.7083,13.4676,13.1113,12.2912,0.0000,0.0000,0.0000,0.0000,
2012-07-24,15.2358,13.0319,10.5471,14.3324,13.6992,9.7265,13.4749,13.1011,12.2945,0.0000,0.0000,0.0000,0.0000,
2012-07-25,15.2211,13.0189,10.5505,14.3354,13.6824,9.7296,13.4833,13.0829,12.2810,0.0000,0.0000,0.0000,0.0000,
2012-07-26,15.2086,13.0166,10.4122,14.3525,13.6881,9.6045,13.4925,13.0898,12.2811,0.0000,0.0000,0.0000,0.0000,
2012-07-27,15.1968,13.0049,10.4691,14.3259,13.6892,9.6587,13.4933,13.0923,12.2819,0.0000,0.0000,0.0000,0.0000,
2012-07-28,15.2001,13.0076,10.4736,14.3289,13.6916,9.6632,13.4965,13.0952,12.2846,0.0000,0.0000,0.0000,0.0000,
2012-07-29,15.2034,13.0103,10.4736,14.3316,13.6941,9.6632,13.4996,13.0981,12.2872,0.0000,0.0000,0.0000,0.0000,
2012-07-30,15.2310,13.0219,10.6400,14.3523,13.6803,9.8262,13.4957,13.0819,12.2843,0.0000,0.0000,0.0000,0.0000,
2012-07-31,15.1869,12.9896,10.7160,14.3690,13.6006,9.8987,13.4815,12.9929,12.2503,0.0000,0.0000,0.0000,0.0000,
2012-08-01,15.1983,12.9967,10.7182,14.3661,13.6048,9.8981,13.4861,13.0012,12.2547,0.0000,0.0000,0.0000,0.0000,
2012-08-02,15.2110,13.0107,10.7169,14.3939,13.6161,9.9002,13.5052,13.0106,12.2684,0.0000,0.0000,0.0000,0.0000,
2012-08-03,15.2034,13.0029,10.6951,14.4192,13.6132,9.8802,13.5070,13.0046,12.2622,0.0000,0.0000,0.0000,0.0000,
